"","baseline","density.hi","density.lo","movement.hi","movement.lo","food.hi","food.lo","nfish.hi","nfish.lo","constration"
"221",317.374363544803,545.701232728024,106.471371044918,356.17135186249,318.990798144384,597.801306146964,185.551953243939,491.356764733541,378.512993983701,183.550647741291
"222",167.335350379476,739.720173392404,119.086741081638,419.835167833814,421.494578763248,744.150118640775,100.391199649458,202.973262657765,72.2916339852974,207.501248749852
"223",174.185110751054,915.763735947029,15.9808327680492,159.831933353785,169.736916545638,835.774001497958,364.584545343828,7.70245082318818,167.589186282439,24.6113438319611
"224",595.333036642047,494.247675590624,-24.261136210499,595.333036642047,595.333036642047,915.151409530283,287.371886059737,558.03464876991,364.070379142428,253.92755107773
"225",371.253076359899,504.953668523408,70.3016348602496,371.253076359899,371.253076359899,592.928560042648,180.947427621649,371.159909762789,79.263984813675,178.005954971452
"226",621.314230087426,971.636921346876,71.7174766718108,621.314230087426,709.918146678019,1045.30296633475,377.759723120539,57.7778758267385,126.177307147962,224.636145180055
"227",205.148640740841,286.367683235023,-17.3464588055698,205.146261113544,205.14897886497,346.469756198403,60.4921875543606,612.107975242478,360.51043068557,-20.7197269471566
"228",192.902418706251,355.785076002181,13.1716035740088,58.3494101612658,58.1297453213375,135.905108903686,19.7831261330468,116.272130361252,289.198052261616,87.8025549141455
"229",188.696100185059,165.679764173463,-64.111120077016,169.322266807626,192.369290521656,980.174539691544,77.149937631045,873.522340891673,46.830657647301,261.29020556061
"230",58.3081149693429,287.363759424657,7.96980525263255,142.370523129078,58.14358062146,141.092450519577,46.2235932941379,16.758991152275,289.221774854696,79.7979851220255
"231",288.283474603305,504.404744142432,50.5033743575884,288.244996908381,288.290212302959,460.627805613619,174.053158625042,371.616876360049,125.476407847022,177.766615009641
"232",330.779683100954,685.282447425491,64.4769098406911,343.498781899759,408.646604084475,590.277679086032,239.098021855682,510.417889748721,126.158280590295,155.957800687499
"233",189.484039240056,328.431588961659,10.1614346988165,192.770385925559,189.544319642963,332.896340840995,94.9076016624801,246.381645139046,125.896913812763,275.999777881901
"234",166.70548366508,296.979990369908,108.136506388503,368.50953267639,198.723003654129,981.519718137072,80.048790899608,573.673983986675,61.958679501576,37.3916560738406
"235",182.114389175543,766.577634695149,110.456996271064,469.049527341108,495.45731085402,304.210051291334,86.0854246460244,299.03118391798,564.294889128185,260.389658504399
"236",16.8325901875286,45.5858275606751,-55.3316286296636,16.7011068088479,16.85358641782,79.4018057368255,-32.2493552557936,83.6274264486986,384.287651630675,26.6830441988471
"237",215.224347680508,412.660324804322,59.9810677224489,215.224347680508,209.843535446203,361.152754327053,80.0931286897503,216.400405838445,257.631204230531,99.6607722550072
"238",96.2970528833544,113.808085942386,-27.3264792243851,96.1698230377393,96.311867866193,164.958669652573,2.67727189503058,113.921236817274,403.188560268709,38.8039090456938
"239",478.486953486449,680.803862533768,143.203576680622,479.101317844568,478.6629749207,768.689367761183,243.937458875277,418.444448179515,219.537415283497,209.095817379191
"240",58.3894509499552,115.491712496185,13.821446016322,58.3894509499552,58.3894509499552,141.247522261004,80.3390485145563,173.318927589246,165.870078543236,79.7712530132296
"241",117.04327433803,536.843640379979,-28.2189502186719,321.723526140809,117.05495781903,469.238221447399,151.850101702912,77.515347863229,218.994568122025,106.127911494925
"242",581.978933484728,552.12815186468,163.436882842068,604.781620771661,581.495956577084,911.285612404472,362.748349145875,598.646842855216,527.826860043128,112.565793050991
"243",644.04584680405,1001.59352070893,86.735823530194,646.333419963873,644.258608298455,948.961864848511,364.703063803641,77.196549079167,116.790192319431,207.776237674855
"244",532.529710524382,956.683970436622,86.7213889540928,532.529710524382,532.529710524382,792.419009621497,333.952195206643,324.027679842907,97.670420315143,205.726071581589
"245",445.528721831976,397.027636756007,-38.8113723875035,442.464924655394,443.755033871267,735.632711277348,9.19403977045152,44.0277768849822,249.660512677063,187.126477988968
"246",209.728740574149,596.482498615731,58.1580183115279,209.728740574149,209.728740574149,313.240058803605,182.138406389423,247.638370020473,170.163520477054,200.22459760234
"247",185.376438713101,372.68194263128,27.6499515860962,214.571305627314,79.0293453200235,322.614200165603,116.816956875683,483.277475938145,414.487063279177,18.7017612442747
"248",387.003509626962,521.025622270023,74.3242473351922,387.003509626962,346.166579890131,615.629376143444,185.520382065092,124.052308571572,73.2689806432956,170.191271952601
"249",57.9794054862426,285.986348957671,-43.7650795351902,57.5210320432903,57.6701040037808,140.59865453159,46.1599137980152,174.863203960465,73.2067161279959,87.8093330762525
"250",58.1454950105109,283.773342372052,-46.5089680844885,58.3291070151047,141.619706697704,215.78329343409,77.3354699388859,230.318768105485,221.906506482825,87.7883201953545
"251",77.3569567009727,114.142466861488,-17.4622315874007,104.783279555839,77.5123722281794,166.638629964785,2.77483661170948,371.6212473406,268.17426427764,-11.8468034919555
"252",199.433918541618,889.472570119075,152.317713787217,474.236459027779,473.839968501267,1074.42882013232,266.444906503947,312.892315476887,620.870629107242,236.029670594948
"253",81.7176349223269,109.83732219726,-20.4976287865046,219.39994891744,73.479562408931,173.441106146835,5.69040455368762,218.963149875057,205.100869546288,44.9394502667248
"254",60.6655454672564,120.489515769146,-56.9385752112692,172.531482347903,77.0764344131828,139.217487217813,-3.5560650722082,74.139142174271,311.992074377709,-7.98320613825272
"255",58.3551589178424,240.660188225577,5.91127899793815,58.3470164948808,58.364001114235,141.195343908976,59.6494191596926,363.469964786644,73.3305693200337,79.7729816980598
"256",97.0504119370197,169.684872968282,-44.2174695750315,96.8661739858409,97.0823778446304,199.21414318944,15.0484700319603,693.559766263976,545.004618704594,31.5862290085316
"257",207.897592121655,235.866970438906,-41.6085573761145,216.026434846142,210.686519882752,90.2190497622162,103.919662620943,220.356967029523,183.39486100519,19.8331522057539
"258",189.872564545606,299.207827263344,-35.4288625298408,627.52313898139,189.6782871994,315.006659572598,369.282893397309,623.543485046266,42.0734388932543,120.054285683607
"259",204.474461448382,390.500084081192,52.4734686725141,204.474461448382,204.474461448382,345.847546095146,89.1974790507827,83.6086807667057,364.061364368891,73.6031555617435
